token	token_ids	count	POS
exit	6164	5	['PROPN']
exited	15284	3	['VERB']
exiting	22371	1	['VERB']
exits	16639	1	['VERB']
expand	7818	2	['VERB']
expanded	4423	12	['VERB']
expanding	9186	2	['VERB']
expands	24545	2	['VERB']
expansion	4935	8	['NOUN']
expect	5987	5	['VERB']
expectation	17626	1	['NOUN']
expectations	10908	1	['NOUN']
expected	3517	19	['VERB']
expecting	8074	2	['VERB']
expedition	5590	4	['NOUN']
expeditionary	15372	2	['PROPN']
expelled	10016	5	['VERB']
expenditure	20700	1	['NOUN']
expenditures	22697	2	['NOUN']
expense	10961	3	['NOUN']
expenses	11727	1	['NOUN']
expensive	6450	4	['ADJ']
experience	3325	19	['NOUN']
experienced	5281	16	['VERB', 'ADJ']
experiences	6322	4	['NOUN']
experiment	7551	3	['NOUN']
experimental	6388	2	['ADJ']
experimented	20918	2	['VERB']
experimenting	23781	2	['VERB']
experiments	7885	2	['NOUN']
expert	6739	2	['NOUN']
experts	8519	6	['NOUN']
expired	13735	2	['VERB']
explain	4863	2	['VERB']
explained	4541	10	['VERB']
explaining	9990	9	['VERB']
explains	7607	3	['VERB']
explanation	7526	2	['NOUN']
explicit	13216	4	['ADJ']
explicitly	12045	3	['ADV']
exploited	18516	1	['VERB']
exploits	20397	1	['NOUN']
exploration	8993	4	['NOUN']
explore	8849	1	['VERB']
explored	10641	1	['VERB']
explorer	10566	3	['NOUN']
explorers	19264	1	['NOUN']
exploring	11131	1	['VERB']
explosion	7738	10	['NOUN']
explosions	18217	1	['NOUN']
explosive	11355	14	['ADJ', 'NOUN']
explosives	14792	2	['NOUN']
export	9167	1	['NOUN']
exports	14338	1	['NOUN']
expose	14451	1	['VERB']
exposed	6086	14	['VERB']
exposing	14944	3	['VERB']
exposure	7524	2	['NOUN']
express	4671	5	['VERB', 'ADJ']
expressed	5228	9	['VERB']
expresses	16783	1	['VERB']
expression	3670	4	['NOUN']
expressions	11423	2	['NOUN']
expressive	22570	3	['ADJ']
extant	12905	3	['ADJ']
extend	7949	3	['VERB']
extended	3668	15	['VERB', 'ADJ']
extending	8402	5	['VERB']
extends	8908	1	['VERB']
extension	5331	10	['NOUN', 'PROPN']
extensive	4866	12	['ADJ']
extensively	8077	8	['ADV']
extent	6698	6	['NOUN']
exterior	8829	2	['ADJ', 'NOUN']
external	6327	10	['ADJ']
externally	27223	1	['ADV']
extinct	8548	4	['PROPN']
extinction	14446	2	['NOUN']
extra	4469	7	['ADJ']
extracted	15901	2	['VERB']
extraction	14676	1	['NOUN']
extras	26279	3	['NOUN']
extravagant	27856	2	['ADJ']
extreme	6034	9	['PROPN', 'ADJ']
extremely	5186	7	['ADV']
extremes	28800	5	['NOUN']
eye	3239	49	['NOUN']
eyebrows	8407	1	['NOUN']
eyed	7168	1	['PROPN']
eyelids	16544	1	['NOUN']
eyes	2159	26	['NOUN']
ezra	16245	23	['PROPN']
f	1042	37	['PROPN']
fa	6904	1	['PROPN']
faber	21720	2	['PROPN']
fabian	21174	2	['PROPN']
face	2227	65	['NOUN']
facebook	9130	5	['PROPN']
faced	4320	28	['VERB']
faces	5344	4	['VERB', 'NOUN']
facial	13268	3	['ADJ']
facilitate	10956	1	['VERB']
facilitated	19601	4	['VERB']
facilities	4128	12	['NOUN']
facility	4322	5	['NOUN']
facing	5307	15	['VERB']
fact	2755	24	['NOUN']
faction	10233	1	['NOUN']
factor	5387	9	['NOUN']
factories	11123	1	['NOUN']
factors	5876	4	['NOUN']
factory	4713	4	['NOUN']
facts	8866	4	['NOUN']
faculty	4513	2	['NOUN', 'PROPN']
fade	12985	1	['NOUN']
fail	8246	1	['VERB']
failed	3478	23	['VERB']
failing	7989	4	['VERB']
failure	4945	10	['NOUN']
failures	15428	2	['NOUN']
fair	4189	1	['ADJ']
fairly	7199	3	['ADV']
faith	4752	5	['NOUN']
faithful	11633	3	['ADJ']
fake	8275	6	['ADJ']
falcon	11684	1	['PROPN']
falkland	25257	1	['PROPN']
fall	2991	12	['NOUN', 'PROPN']
fallen	5357	1	['PROPN']
falling	4634	10	['VERB']
fallon	16443	1	['PROPN']
falls	4212	7	['VERB']
false	6270	7	['ADJ']
falsely	23123	2	['ADV']
faltered	26015	1	['VERB']
fame	4476	9	['NOUN']
famed	15607	1	['VERB']
familiar	5220	7	['ADJ']
familiarity	24666	2	['NOUN']
families	2945	20	['NOUN']
family	2155	64	['PROPN', 'NOUN']
famine	15625	2	['NOUN']
famous	3297	10	['ADJ']
famously	18172	2	['ADV']
fan	5470	4	['NOUN']
fang	15197	1	['PROPN']
fangs	11738	1	['NOUN']
fans	4599	12	['NOUN']
fantasies	21233	4	['NOUN']
fantastic	10392	2	['ADJ']
fantasy	5913	6	['NOUN']
far	2521	33	['ADV']
fare	13258	2	['NOUN']
farewell	13407	1	['NOUN']
farm	3888	6	['NOUN']
farmer	7500	2	['NOUN']
farmers	6617	2	['NOUN']
farmland	16439	1	['NOUN']
farms	8623	3	['NOUN']
farther	8736	5	['ADV']
fascinated	15677	2	['VERB', 'ADJ']
fascinating	17160	2	['ADJ']
fascination	18987	1	['NOUN']
fascist	14870	1	['ADJ']
fashion	4827	5	['NOUN']
fashionable	19964	2	['ADJ']
fashioned	13405	3	['VERB', 'ADJ']
fast	3435	21	['PROPN']
faster	5514	3	['ADV']
fastest	7915	3	['ADJ']
fatal	10611	3	['ADJ', 'PROPN']
fatalities	20871	4	['NOUN']
fatally	26292	1	['ADV']
fate	6580	5	['NOUN']
fated	27442	1	['VERB']
father	2269	33	['NOUN']
fatty	19101	1	['PROPN']
faulkner	25109	2	['PROPN']
fault	6346	6	['NOUN', 'PROPN']
faults	19399	2	['NOUN']
faulty	28927	2	['ADJ']
favor	5684	6	['NOUN']
favorable	11119	14	['ADJ']
favored	12287	5	['VERB']
favorite	5440	8	['NOUN']
favour	7927	8	['NOUN']
favourable	18731	2	['ADJ']
favoured	16822	2	['VERB']
favourite	8837	5	['ADJ']
fbi	8495	2	['PROPN']
fear	3571	8	['NOUN']
feared	8615	4	['VERB']
fearing	14892	5	['VERB']
fears	10069	2	['NOUN']
feasibility	24010	2	['NOUN']
feasible	22945	2	['ADJ']
feast	9831	3	['PROPN', 'ADJ']
feat	8658	5	['NOUN']
feather	15550	1	['NOUN']
feathers	12261	1	['NOUN']
feature	3444	24	['NOUN']
featured	2956	23	['VERB']
features	2838	48	['VERB']
featuring	3794	8	['VERB']
february	2337	52	['PROPN']
fed	7349	6	['VERB']
federal	2976	9	['ADJ', 'PROPN']
federation	4657	7	['PROPN']
feed	5438	3	['VERB']
feeding	8521	5	['VERB']
feel	2514	11	['VERB']
feeling	3110	12	['NOUN', 'VERB']
feelings	5346	5	['NOUN']
feels	5683	6	['VERB']
fees	9883	2	['NOUN']
feet	2519	12	['NOUN']
feldman	26908	1	['PROPN']
felipe	17095	1	['PROPN']
felix	8383	3	['PROPN']
fell	3062	15	['VERB']
fellow	3507	12	['ADJ', 'PROPN', 'NOUN']
fellows	13572	1	['PROPN']
fellowship	7881	1	['NOUN']
felt	2371	55	['VERB']
female	2931	5	['ADJ']
feminist	10469	5	['ADJ', 'NOUN', 'PROPN']
fencing	15962	1	['NOUN']
ferdinand	9684	7	['PROPN']
ferguson	11262	2	['PROPN']
fern	20863	1	['NOUN']
fernando	9158	5	['PROPN']
ferry	7115	15	['NOUN', 'PROPN']
festival	2782	11	['PROPN']
festivals	7519	2	['NOUN']
festivities	21206	2	['NOUN']
feud	13552	12	['PROPN']
fever	9016	4	['NOUN']
few	2261	80	['ADJ']
fewer	8491	6	['ADJ']
fiba	13651	3	['PROPN']
fibre	20962	3	['NOUN']
fiction	4349	5	['NOUN']
fictional	7214	3	['ADJ']
fiddle	15888	2	['NOUN']
fidelity	22625	2	['NOUN']
field	2492	29	['PROPN']
fielding	15452	2	['VERB', 'NOUN']
fields	4249	9	['NOUN', 'PROPN']
fiercely	16265	2	['ADV']
fifa	5713	3	['PROPN']
fifteen	5417	8	['NUM']
fifteenth	16249	3	['ADJ']
fifth	3587	20	['ADV', 'ADJ']
fifties	25942	1	['NOUN']
fifty	5595	8	['NUM']
fight	2954	47	['NOUN']
fighter	4959	4	['PROPN']
fighters	7299	2	['NOUN']
fighting	3554	38	['NOUN', 'VERB']
fights	9590	3	['NOUN', 'PROPN', 'VERB']
figurative	29407	1	['ADJ']
figure	3275	27	['NOUN']
figured	6618	1	['VERB']
figures	4481	16	['NOUN', 'VERB']
filed	6406	3	['VERB']
filipino	10275	18	['PROPN']
filippo	28669	2	['PROPN']
fill	6039	8	['NOUN', 'VERB']
filled	3561	6	['VERB']
film	2143	207	['NOUN']
filmed	6361	17	['VERB']
filming	7467	14	['NOUN', 'VERB']
filmmaker	12127	3	['NOUN', 'PROPN']
filmmakers	16587	3	['NOUN']
films	3152	22	['NOUN']
filter	11307	23	['NOUN']
filters	17736	18	['NOUN']
final	2345	77	['ADJ']
finale	9599	2	['NOUN']
finalist	9914	13	['NOUN']
finally	2633	25	['ADV']
finals	4399	18	['NOUN']
finance	5446	4	['PROPN']
financed	13790	3	['VERB']
finances	16156	1	['NOUN']
financial	3361	18	['ADJ']
financially	13732	1	['ADV']
financing	12135	1	['NOUN']
find	2424	29	['VERB']
finding	4531	7	['VERB']
finds	4858	14	['VERB']
fine	2986	8	['ADJ']
fined	16981	1	['VERB']
finely	22126	1	['ADV']
fines	21892	1	['NOUN']
finest	10418	9	['ADJ']
finger	4344	4	['NOUN']
fingerprints	27556	1	['NOUN']
fingers	3093	2	['NOUN']
finish	3926	10	['VERB', 'NOUN']
finished	2736	29	['VERB']
finishes	12321	1	['NOUN']
finishing	5131	7	['VERB']
finland	6435	1	['PROPN']
fire	2543	116	['NOUN']
fired	5045	9	['VERB']
fires	8769	5	['NOUN']
firing	7493	16	['VERB']
firm	3813	4	['NOUN']
firmly	7933	2	['ADV']
first	2034	500	['ADJ', 'PROPN']
firstly	15847	3	['ADV']
fiscal	10807	2	['ADJ']
fish	3869	6	['NOUN']
fisher	8731	2	['PROPN']
fisherman	19949	1	['PROPN']
fishermen	16532	1	['NOUN']
fishes	21995	4	['NOUN']
fishing	5645	6	['NOUN']
fist	7345	1	['NOUN']
fit	4906	10	['VERB']
fitness	10516	1	['PROPN']
fitted	7130	19	['VERB']
fitting	11414	3	['NOUN']
fitz	27706	1	['PROPN']
five	2274	99	['NUM']
fixed	4964	3	['VERB']
fk	14352	1	['PROPN']
flag	5210	5	['NOUN', 'PROPN']
flagship	10565	6	['NOUN']
flair	22012	2	['PROPN', 'NOUN']
flame	8457	1	['NOUN']
flames	7311	4	['PROPN']
flanders	13998	16	['PROPN']
flank	12205	18	['NOUN']
flanking	24958	3	['NOUN']
flanks	23547	2	['NOUN']
flap	20916	1	['NOUN']
flare	17748	1	['VERB']
flared	14937	1	['VERB']
flash	5956	2	['NOUN', 'VERB']
flashback	21907	2	['NOUN']
flat	4257	15	['ADJ']
flats	14201	2	['NOUN']
flattened	16379	8	['VERB']
flaw	28450	2	['NOUN']
flawed	25077	2	['ADJ']
flaws	21407	2	['NOUN']
fled	6783	4	['VERB']
fledgling	25954	2	['NOUN']
flee	10574	2	['VERB']
fleeing	14070	1	['VERB']
flees	24776	3	['VERB']
fleet	4170	48	['NOUN', 'PROPN']
fleets	25515	5	['NOUN']
flesh	5771	1	['NOUN']
fletcher	10589	3	['PROPN']
flew	5520	6	['VERB']
flex	23951	1	['PROPN']
flexibility	16991	2	['NOUN']
flexible	12379	1	['ADJ']
flies	10029	2	['VERB']
flight	3462	16	['NOUN']
flights	7599	5	['NOUN']
flint	13493	11	['PROPN']
flipped	9357	2	['VERB']
flipping	18497	1	['VERB']
float	14257	3	['VERB']
floating	8274	11	['VERB']
flood	7186	8	['NOUN', 'VERB']
flooded	10361	9	['VERB']
flooding	9451	10	['NOUN']
floods	14295	4	['NOUN']
floor	2723	13	['NOUN']
floors	8158	1	['NOUN']
floral	18686	2	['ADJ']
flores	17343	1	['PROPN']
florida	3516	18	['PROPN']
flotilla	17150	24	['PROPN', 'NOUN']
flourish	24299	2	['VERB']
flourished	17893	5	['VERB']
flowed	13230	2	['VERB']
flower	6546	3	['NOUN']
flowering	10902	1	['NOUN']
flowers	4870	11	['NOUN']
flown	10583	2	['VERB']
flu	19857	1	['PROPN']
fluctuations	28892	1	['NOUN']
fluid	8331	1	['ADJ']
flushed	12953	1	['VERB']
flute	8928	1	['NOUN']
flux	19251	1	['NOUN']
fly	4875	2	['VERB']
flying	3909	15	['VERB', 'PROPN']
fm	4718	1	['PROPN']
foam	17952	1	['NOUN']
focal	15918	1	['ADJ']
focus	3579	17	['NOUN']
focused	4208	16	['VERB']
focuses	7679	2	['VERB']
focusing	7995	1	['VERB']
foe	22277	2	['NOUN', 'VERB']
fog	9666	5	['NOUN']
fold	10671	1	['NOUN']
folded	6999	5	['VERB']
folds	15439	8	['NOUN']
folk	5154	1	['PROPN']
folklore	13104	1	['NOUN']
follow	3582	12	['VERB']
followed	2628	40	['VERB']
followers	8771	3	['NOUN']
following	2206	151	['VERB']
follows	4076	10	['VERB']
folly	26272	1	['NOUN']
fond	13545	1	['ADJ']
font	15489	1	['NOUN']
food	2833	19	['NOUN']
fool	7966	1	['NOUN']
foolish	13219	1	['ADJ']
foot	3329	10	['NOUN']
footage	8333	6	['NOUN']
football	2374	36	['PROPN']
footballer	4362	2	['NOUN']
foothills	18455	1	['NOUN']
for	2005	1488	['ADP']
forbade	27315	4	['VERB']
forbes	10822	2	['PROPN']
force	2486	109	['PROPN']
forced	3140	28	['VERB']
forceful	28552	1	['ADJ']
forcefully	23097	1	['ADV']
forces	2749	73	['NOUN']
forcing	6932	17	['VERB']
ford	4811	8	['PROPN']
fordham	27302	1	['PROPN']
fore	18921	3	['NOUN']
forecast	19939	9	['NOUN']
forehead	6130	11	['NOUN']
foreign	3097	19	['PROPN']
foreigners	15040	2	['NOUN']
foreman	18031	1	['NOUN']
foremost	16097	1	['ADV']
forerunner	23993	1	['NOUN']
forest	3224	9	['NOUN', 'PROPN']
forests	6138	8	['NOUN']
forever	5091	3	['ADV']
forget	5293	3	['VERB']
forgetting	17693	1	['VERB']
forgive	9641	1	['VERB']
forgot	9471	1	['VERB']
forgotten	6404	2	['VERB']
form	2433	51	['NOUN']
formal	5337	8	['ADJ']
formally	6246	5	['ADV']
format	4289	4	['NOUN']
formation	4195	14	['NOUN']
formations	13197	3	['NOUN']
formed	2719	76	['VERB']
former	2280	73	['ADJ']
formerly	3839	11	['ADV']
formidable	18085	1	['ADJ']
forming	5716	5	['VERB']
forms	3596	28	['VERB', 'NOUN']
formula	5675	2	['NOUN']
formulated	19788	1	['VERB']
forster	21316	1	['PROPN']
forsyth	29434	1	['PROPN']
fort	3481	12	['NOUN']
forth	5743	2	['ADP', 'PROPN']
forthcoming	16875	1	['ADJ']
fortifications	14507	6	['NOUN']
fortified	13313	4	['VERB', 'ADJ']
fortress	7841	5	['NOUN']
forts	15421	2	['NOUN']
fortunate	19590	1	['ADJ']
fortune	7280	4	['NOUN']
forty	5659	4	['NUM']
forum	7057	7	['PROPN', 'NOUN']
forward	2830	31	['ADV']
forwards	19390	1	['VERB']
fossil	10725	2	['NOUN', 'ADJ']
fossils	11954	14	['NOUN']
foster	6469	2	['PROPN']
fought	4061	12	['VERB']
foul	12487	5	['ADJ']
found	2179	127	['VERB']
foundation	3192	4	['PROPN', 'NOUN']
foundations	10100	3	['NOUN']
founded	2631	9	['VERB']
founder	3910	1	['NOUN']
founders	8759	1	['NOUN']
founding	4889	3	['VERB']
fountain	9545	2	['NOUN']
four	2176	167	['NUM']
fours	23817	1	['PROPN']
fourteen	7426	7	['NUM']
fourteenth	15276	1	['ADJ']
fourth	2959	50	['ADJ']
fox	4419	6	['PROPN']
fraction	12884	1	['NOUN']
fragile	13072	1	['ADJ']
fragmentation	28424	1	['NOUN']
fragmented	26872	2	['ADJ', 'VERB']
fragments	10341	4	['NOUN']
frame	4853	10	['NOUN']
framed	10366	4	['VERB']
frames	11048	3	['NOUN']
framing	20241	2	['NOUN', 'VERB']
france	2605	46	['PROPN']
frances	10360	2	['PROPN']
francesca	15409	1	['PROPN']
franchise	6329	5	['NOUN']
francis	4557	11	['PROPN']
francisco	3799	8	['PROPN']
franco	9341	2	['PROPN']
francs	24313	1	['NOUN']
frank	3581	9	['PROPN']
frankenstein	22478	2	['PROPN']
frankfurt	9780	1	['PROPN']
franklin	5951	2	['PROPN']
franz	8965	3	['PROPN']
fraser	9443	3	['PROPN']
fraternity	13577	1	['NOUN']
fray	25975	1	['NOUN']
freak	11576	1	['PROPN']
fred	5965	1	['PROPN']
frederic	15296	1	['PROPN']
frederick	5406	2	['PROPN']
free	2489	46	['ADJ']
freed	10650	1	['VERB']
freedom	4071	9	['NOUN']
freeing	22198	2	['VERB']
freeman	11462	5	['PROPN']
freestyle	9817	1	['PROPN']
freeway	10846	2	['NOUN']
freeze	13184	1	['VERB']
french	2413	166	['PROPN', 'ADJ']
frenchman	26529	1	['PROPN']
frequencies	13139	1	['NOUN']
frequency	6075	10	['NOUN', 'ADJ']
frequent	6976	8	['ADJ']
frequently	4703	12	['ADV']
fresh	4840	7	['ADJ']
freshman	10452	7	['NOUN']
freshwater	12573	2	['NOUN']
friday	5958	5	['PROPN']
friedrich	8896	6	['PROPN']
friend	2767	22	['NOUN']
friendly	5379	11	['ADJ']
friends	2814	14	['NOUN']
friendship	6860	7	['NOUN', 'PROPN']
friendships	28956	1	['NOUN']
frigate	15437	6	['NOUN', 'PROPN']
frigates	22833	8	['NOUN']
fringe	13548	1	['NOUN']
frog	10729	4	['NOUN']
frogs	17582	13	['NOUN']
from	2013	1059	['ADP']
front	2392	73	['PROPN', 'NOUN']
frontal	19124	5	['ADJ']
frontier	8880	2	['NOUN']
frontman	21597	2	['NOUN', 'PROPN']
fronts	21430	1	['NOUN']
frost	10097	1	['PROPN']
frown	11330	7	['NOUN']
frowning	14587	2	['VERB']
frozen	7708	6	['ADJ']
fruit	5909	11	['NOUN']
fruits	10962	2	['NOUN']
frustrated	10206	3	['VERB', 'ADJ']
frustrating	25198	2	['ADJ']
frustration	9135	3	['NOUN']
fry	14744	1	['PROPN']
ft	3027	108	['NOUN']
fu	11865	70	['PROPN']
fucking	8239	1	['ADJ']
fuel	4762	14	['NOUN']
fueled	17999	3	['VERB']
fulfill	13883	2	['VERB']
fulfilled	16829	2	['VERB']
fulfilling	21570	1	['VERB']
fulham	21703	2	['PROPN']
full	2440	36	['ADJ']
fully	3929	25	['ADV']
fun	4569	6	['NOUN', 'ADJ']
function	3853	4	['NOUN']
functional	8360	2	['ADJ']
functionality	15380	1	['NOUN']
functioned	20903	2	['VERB']
functions	4972	5	['NOUN']
fund	4636	3	['NOUN']
fundamental	8050	1	['ADJ']
fundamentally	24670	1	['ADV']
funded	6787	4	['VERB']
funding	4804	7	['VERB', 'NOUN']
fundraiser	28536	1	['NOUN']
fundraising	15524	2	['NOUN']
funds	5029	6	['NOUN']
funeral	6715	6	['NOUN']
funk	11962	3	['NOUN', 'PROPN', 'ADJ']
funnel	25102	3	['NOUN']
funny	6057	2	['ADJ']
fur	6519	3	['PROPN']
furnace	17533	1	['NOUN']
furnished	19851	1	['VERB']
furniture	7390	2	['NOUN']
further	2582	80	['ADV']
furthermore	7297	16	['ADV']
fuse	19976	1	['VERB']
fused	19660	1	['ADJ']
fusion	10077	3	['NOUN', 'PROPN']
future	2925	26	['ADJ']
futures	17795	1	['PROPN']
fx	23292	1	['PROPN']
g	1043	4	['PROPN']
gable	13733	2	['ADJ']
gabon	23129	1	['PROPN']
gabriel	6127	1	['PROPN']
gain	5114	9	['VERB']
gained	4227	10	['VERB']
gaines	28645	1	['PROPN']
gaining	8550	2	['VERB']
gains	12154	1	['NOUN']
gaius	19564	7	['PROPN']
gale	14554	5	['PROPN']
galicia	19017	2	['PROPN']
gallagher	17297	1	['PROPN']
galleries	11726	2	['NOUN']
gallery	3916	17	['NOUN']
gambling	12219	1	['NOUN']
game	2208	181	['NOUN']
gameplay	11247	3	['NOUN']
games	2399	77	['NOUN']
gaming	10355	1	['PROPN']
gan	25957	1	['PROPN']
gang	6080	1	['NOUN']
gangster	20067	1	['NOUN']
gap	6578	3	['NOUN']
gaps	16680	1	['NOUN']
garage	7381	3	['NOUN']
garde	14535	4	['X']
garden	3871	13	['NOUN']
gardener	19785	2	['NOUN']
gardening	21529	1	['NOUN']
gardens	5822	4	['PROPN']
gardiner	21143	1	['PROPN']
garments	21902	1	['NOUN']
garner	18661	1	['PROPN']
garnered	13056	3	['VERB']
gary	5639	3	['PROPN']
gas	3806	22	['NOUN']
gasoline	13753	1	['NOUN']
gate	4796	9	['PROPN', 'NOUN']
gates	6733	1	['NOUN']
gateway	11909	4	['NOUN']
gather	8587	4	['VERB']
gathered	5935	2	['VERB']
gathering	7215	3	['NOUN', 'VERB']
gathers	29438	1	['VERB']
gaul	26522	1	['PROPN']
gave	2435	49	['VERB']
gay	5637	11	['ADJ']
gaza	14474	1	['PROPN']
gazing	16448	1	['VERB']
gear	6718	1	['NOUN']
geared	23636	1	['VERB']
geelong	18664	4	['PROPN']
gemma	19073	1	['PROPN']
gems	20296	1	['NOUN']
gender	5907	2	['NOUN']
gene	4962	2	['PROPN']
genera	11416	12	['NOUN']
general	2236	96	['NOUN', 'ADJ']
generally	3227	27	['ADV']
generals	11593	4	['NOUN']
generate	9699	4	['VERB']
generated	7013	12	['VERB']
generating	11717	1	['VERB']
generation	4245	11	['NOUN']
generations	8213	2	['NOUN']
generators	16937	2	['NOUN']
generous	12382	3	['ADJ']
genesis	11046	6	['PROPN', 'NOUN']
geneva	9810	1	['PROPN']
genocide	14052	2	['NOUN']
genome	13458	3	['PROPN']
genre	6907	2	['NOUN']
genres	11541	1	['NOUN']
gentle	7132	1	['ADJ']
gentleman	10170	1	['NOUN']
gently	5251	1	['ADV']
genuine	10218	2	['ADJ']
genuinely	15958	1	['ADV']
genus	3562	31	['NOUN']
geoffrey	11023	2	['PROPN']
geographical	10056	1	['ADJ']
geography	10505	2	['NOUN']
geological	9843	2	['ADJ']
geology	13404	1	['NOUN']
geometric	14965	1	['ADJ']
geometry	10988	1	['NOUN']
georg	12062	1	['PROPN']
george	2577	21	['PROPN']
georgetown	12982	1	['PROPN']
georgia	4108	7	['PROPN']
georgian	9166	3	['ADJ', 'PROPN']
gerald	9659	2	['PROPN']
gerard	11063	1	['PROPN']
german	2446	77	['ADJ']
germans	7074	5	['PROPN']
germany	2762	26	['PROPN']
gerry	14926	8	['PROPN']
gertrude	18734	2	['PROPN']
gesture	9218	1	['NOUN']
get	2131	35	['VERB']
gets	4152	7	['VERB']
getting	2893	11	['VERB', 'AUX']
ghent	24202	2	['PROPN']
ghost	5745	10	['NOUN']
ghosts	11277	1	['NOUN']
giant	5016	3	['ADJ', 'NOUN', 'PROPN']
giants	7230	4	['PROPN']
gibraltar	12272	68	['PROPN']
gibson	9406	4	['PROPN']
gideon	12137	2	['PROPN']
gift	5592	3	['NOUN']
gifts	9604	1	['NOUN']
gilbert	7664	5	['PROPN']
giles	13287	1	['NOUN']
gill	12267	2	['NOUN', 'PROPN']
gills	29468	11	['NOUN']
girl	2611	10	['NOUN']
girlfriend	6513	2	['NOUN']
girls	3057	5	['NOUN']
give	2507	26	['VERB']
given	2445	53	['VERB']
gives	3957	14	['VERB']
giving	3228	14	['VERB']
glands	23340	1	['NOUN']
glass	3221	14	['PROPN', 'NOUN']
glee	18874	1	['PROPN']
glen	8904	2	['PROPN']
glenn	9465	1	['PROPN']
glider	18788	7	['NOUN']
glimpse	12185	1	['NOUN']
global	3795	3	['ADJ']
globalization	24370	2	['PROPN', 'NOUN']
globe	7595	5	['PROPN']
gloria	10778	2	['PROPN']
glory	8294	3	['NOUN']
gloucester	13370	1	['PROPN']
glove	15913	3	['NOUN']
gloves	11875	2	['NOUN']
glue	25238	1	['NOUN']
go	2175	28	['VERB']
goal	3125	15	['NOUN']
goalkeeper	9653	6	['NOUN']
goals	3289	3	['NOUN']
god	2643	13	['PROPN']
godfrey	18238	1	['PROPN']
gods	5932	1	['NOUN']
goes	3632	7	['VERB']
going	2183	22	['VERB']
gold	2751	16	['NOUN']
goldberg	18522	11	['PROPN']
golden	3585	8	['PROPN']
goldman	17765	1	['PROPN']
goldsmith	22389	1	['PROPN']
golf	5439	5	['NOUN']
gomez	12791	2	['PROPN']
gone	2908	2	['VERB']
gong	17242	1	['PROPN']
gonzaga	26840	1	['NOUN']
good	2204	35	['PROPN']
goodman	14514	1	['PROPN']
goods	5350	8	['NOUN']
goodwill	22875	1	['NOUN']
goofy	27243	2	['PROPN']
google	8224	1	['PROPN']
gordon	5146	8	['PROPN']
gore	13638	85	['PROPN']
gorgeous	9882	1	['ADJ']
gorilla	23526	1	['PROPN']
got	2288	26	['VERB']
gothic	7788	4	['PROPN']
gotten	5407	1	['VERB']
gould	14913	1	['PROPN']
governance	10615	1	['NOUN']
governed	9950	1	['VERB']
governing	8677	2	['VERB']
government	2231	99	['NOUN']
governments	6867	4	['NOUN']
governor	3099	30	['NOUN']
governors	11141	2	['NOUN']
grab	6723	1	['VERB']
grabs	13273	1	['VERB']
grace	4519	4	['NOUN']
graceful	19415	1	['ADJ']
grade	3694	8	['PROPN']
graded	21976	2	['VERB']
gradual	16612	3	['ADJ']
gradually	6360	9	['ADV']
graduate	4619	4	['NOUN']
graduated	3852	3	['VERB']
graduating	6800	1	['VERB']
graffiti	17990	2	['NOUN']
graham	5846	2	['PROPN']
grain	8982	1	['NOUN']
grammar	8035	3	['NOUN']
grammatical	24402	1	['ADJ']
grammy	8922	7	['PROPN']
grams	20372	6	['NOUN']
grand	2882	10	['PROPN', 'ADJ']
grandchildren	13628	1	['NOUN']
granddaughter	12787	2	['NOUN']
grande	9026	2	['PROPN']
grandfather	5615	3	['NOUN']
grandmother	7133	1	['NOUN']
grandson	7631	6	['NOUN']
granite	9753	2	['NOUN']
grant	3946	10	['VERB']
granted	4379	12	['VERB']
grants	8624	2	['NOUN']
grape	14722	1	['NOUN']
graphic	8425	1	['ADJ']
graphics	8389	8	['NOUN']
grasped	15517	1	['VERB']
grass	5568	2	['NOUN']
gratitude	15531	1	['NOUN']
grave	6542	15	['NOUN', 'ADJ']
gravel	11127	1	['NOUN']
graves	9729	48	['NOUN']
graveyard	16685	2	['NOUN']
gray	3897	4	['ADJ', 'PROPN']
great	2307	75	['ADJ']
greater	3618	15	['ADJ']
greatest	4602	19	['ADJ']
greatly	6551	5	['ADV']
greece	5483	7	['PROPN']
greek	3306	13	['ADJ']
greeks	13176	2	['PROPN']
green	2665	11	['PROPN']
greenberg	24190	1	['PROPN']
greens	15505	1	['NOUN']
greer	25939	5	['PROPN']
greeted	11188	2	['VERB']
greg	6754	4	['PROPN']
gregory	7296	1	['PROPN']
grenade	17038	1	['NOUN']
grenades	21914	5	['NOUN']
grew	3473	17	['VERB']
grey	4462	2	['NOUN', 'PROPN']
greyhound	21220	1	['PROPN']
grief	9940	1	['NOUN']
grim	11844	2	['ADJ']
grip	6218	1	['NOUN']
gripping	13940	1	['VERB']
groan	13001	1	['NOUN']
groin	20092	3	['NOUN']
grooves	25880	1	['NOUN']
gross	7977	1	['NOUN']
grossed	17500	6	['VERB']
ground	2598	24	['NOUN']
grounds	5286	8	['NOUN']
group	2177	129	['NOUN']
grouped	15131	6	['VERB']
grouping	19765	1	['NOUN']
groups	2967	36	['NOUN']
grove	7676	1	['PROPN']
groves	21695	1	['NOUN']
grow	4982	5	['VERB']
growing	3652	9	['VERB']
growls	27825	1	['NOUN']
grown	4961	5	['VERB']
grows	7502	1	['VERB']
growth	3930	10	['NOUN']
gs	28177	1	['PROPN']
guam	16162	25	['PROPN']
guangdong	21287	5	['PROPN']
